timestamp,P_L_kW,P_PV_kW,c_b,c_s,hour,weekday,is_workday
2016-02-14 17:00,0.535834,0.000000,0.2000,0.0600,17,6,0
2016-02-14 18:00,0.516874,0.000000,0.2000,0.0600,18,6,0
2016-02-14 19:00,0.491043,0.000000,0.2000,0.0600,19,6,0
2016-02-14 20:00,0.456978,0.000000,0.2000,0.0600,20,6,0
2016-02-14 21:00,0.408806,0.000000,0.2000,0.0600,21,6,0
2016-02-14 22:00,0.378745,0.000000,0.2000,0.0600,22,6,0
2016-02-14 23:00,0.335899,0.000000,0.2000,0.0600,23,6,0
2016-02-15 00:00,0.352284,0.000000,0.1600,0.0600,0,0,1
2016-02-15 01:00,0.355093,0.000000,0.1600,0.0600,1,0,1
2016-02-15 02:00,0.320942,0.000000,0.1600,0.0600,2,0,1
2016-02-15 03:00,0.312580,0.000000,0.1600,0.0600,3,0,1
2016-02-15 04:00,0.317759,0.000000,0.1600,0.0600,4,0,1
2016-02-15 05:00,0.378832,0.000000,0.1600,0.0600,5,0,1
2016-02-15 06:00,0.332265,0.000000,0.1600,0.0600,6,0,1
2016-02-15 07:00,0.402328,0.000000,0.2200,0.0600,7,0,1
2016-02-15 08:00,0.453556,0.009016,0.2200,0.0600,8,0,1
2016-02-15 09:00,0.482360,0.052803,0.2200,0.0600,9,0,1
2016-02-15 10:00,0.518585,0.099835,0.2200,0.0600,10,0,1
2016-02-15 11:00,0.539003,0.132443,0.2200,0.0600,11,0,1
2016-02-15 12:00,0.578841,0.143790,0.2200,0.0600,12,0,1
2016-02-15 13:00,0.612277,0.131980,0.2200,0.0600,13,0,1
2016-02-15 14:00,0.580111,0.098990,0.2200,0.0600,14,0,1
2016-02-15 15:00,0.549220,0.051791,0.2200,0.0600,15,0,1
2016-02-15 16:00,0.491750,0.008412,0.2200,0.0600,16,0,1
2016-02-15 17:00,0.482822,0.000000,0.3400,0.0600,17,0,1
2016-02-15 18:00,0.504510,0.000000,0.3400,0.0600,18,0,1
2016-02-15 19:00,0.468832,0.000000,0.3400,0.0600,19,0,1
2016-02-15 20:00,0.390861,0.000000,0.3400,0.0600,20,0,1
2016-02-15 21:00,0.334347,0.000000,0.3400,0.0600,21,0,1
2016-02-15 22:00,0.268940,0.000000,0.1600,0.0600,22,0,1
2016-02-15 23:00,0.212649,0.000000,0.1600,0.0600,23,0,1
2016-02-16 00:00,0.296183,0.000000,0.1600,0.0600,0,1,1
2016-02-16 01:00,0.311580,0.000000,0.1600,0.0600,1,1,1
2016-02-16 02:00,0.345350,0.000000,0.1600,0.0600,2,1,1
2016-02-16 03:00,0.321587,0.000000,0.1600,0.0600,3,1,1
2016-02-16 04:00,0.360150,0.000000,0.1600,0.0600,4,1,1
2016-02-16 05:00,0.367412,0.000000,0.1600,0.0600,5,1,1
2016-02-16 06:00,0.326032,0.000000,0.1600,0.0600,6,1,1
2016-02-16 07:00,0.404442,0.000000,0.2200,0.0600,7,1,1
2016-02-16 08:00,0.462336,0.008082,0.2200,0.0600,8,1,1
2016-02-16 09:00,0.493783,0.043964,0.2200,0.0600,9,1,1
2016-02-16 10:00,0.474470,0.081884,0.2200,0.0600,10,1,1
2016-02-16 11:00,0.489758,0.108076,0.2200,0.0600,11,1,1
2016-02-16 12:00,0.546030,0.117176,0.2200,0.0600,12,1,1
2016-02-16 13:00,0.553818,0.107692,0.2200,0.0600,13,1,1
2016-02-16 14:00,0.521842,0.081183,0.2200,0.0600,14,1,1
2016-02-16 15:00,0.508470,0.043119,0.2200,0.0600,15,1,1
2016-02-16 16:00,0.499842,0.007555,0.2200,0.0600,16,1,1
2016-02-16 17:00,0.491612,0.000000,0.3400,0.0600,17,1,1
2016-02-16 18:00,0.509099,0.000000,0.3400,0.0600,18,1,1
2016-02-16 19:00,0.466506,0.000000,0.3400,0.0600,19,1,1
2016-02-16 20:00,0.403871,0.000000,0.3400,0.0600,20,1,1
2016-02-16 21:00,0.362813,0.000000,0.3400,0.0600,21,1,1
2016-02-16 22:00,0.310228,0.000000,0.1600,0.0600,22,1,1
2016-02-16 23:00,0.232007,0.000000,0.1600,0.0600,23,1,1
2016-02-17 00:00,0.277980,0.000000,0.1600,0.0600,0,2,1
2016-02-17 01:00,0.291239,0.000000,0.1600,0.0600,1,2,1
2016-02-17 02:00,0.301347,0.000000,0.1600,0.0600,2,2,1
2016-02-17 03:00,0.315966,0.000000,0.1600,0.0600,3,2,1
2016-02-17 04:00,0.318378,0.000000,0.1600,0.0600,4,2,1
2016-02-17 05:00,0.358343,0.000000,0.1600,0.0600,5,2,1
2016-02-17 06:00,0.320871,0.000000,0.1600,0.0600,6,2,1
2016-02-17 07:00,0.400414,0.000000,0.2200,0.0600,7,2,1
2016-02-17 08:00,0.450138,0.010290,0.2200,0.0600,8,2,1
2016-02-17 09:00,0.502852,0.052218,0.2200,0.0600,9,2,1
2016-02-17 10:00,0.513128,0.095846,0.2200,0.0600,10,2,1
2016-02-17 11:00,0.534887,0.125871,0.2200,0.0600,11,2,1
2016-02-17 12:00,0.569738,0.136284,0.2200,0.0600,12,2,1
2016-02-17 13:00,0.554127,0.125409,0.2200,0.0600,13,2,1
2016-02-17 14:00,0.559703,0.095001,0.2200,0.0600,14,2,1
2016-02-17 15:00,0.530624,0.051193,0.2200,0.0600,15,2,1
2016-02-17 16:00,0.521825,0.009623,0.2200,0.0600,16,2,1
2016-02-17 17:00,0.488168,0.000000,0.3400,0.0600,17,2,1
2016-02-17 18:00,0.459945,0.000000,0.3400,0.0600,18,2,1
2016-02-17 19:00,0.455055,0.000000,0.3400,0.0600,19,2,1
2016-02-17 20:00,0.415063,0.000000,0.3400,0.0600,20,2,1
2016-02-17 21:00,0.374003,0.000000,0.3400,0.0600,21,2,1
2016-02-17 22:00,0.285001,0.000000,0.1600,0.0600,22,2,1
2016-02-17 23:00,0.260719,0.000000,0.1600,0.0600,23,2,1
2016-02-18 00:00,0.307801,0.000000,0.1600,0.0600,0,3,1
2016-02-18 01:00,0.341431,0.000000,0.1600,0.0600,1,3,1
2016-02-18 02:00,0.314893,0.000000,0.1600,0.0600,2,3,1
2016-02-18 03:00,0.323454,0.000000,0.1600,0.0600,3,3,1
2016-02-18 04:00,0.326604,0.000000,0.1600,0.0600,4,3,1
2016-02-18 05:00,0.371387,0.000000,0.1600,0.0600,5,3,1
2016-02-18 06:00,0.334461,0.000000,0.1600,0.0600,6,3,1
2016-02-18 07:00,0.390165,0.000041,0.2200,0.0600,7,3,1
2016-02-18 08:00,0.468149,0.011877,0.2200,0.0600,8,3,1
2016-02-18 09:00,0.499063,0.056452,0.2200,0.0600,9,3,1
2016-02-18 10:00,0.506748,0.102157,0.2200,0.0600,10,3,1
2016-02-18 11:00,0.507530,0.133498,0.2200,0.0600,11,3,1
2016-02-18 12:00,0.542824,0.144346,0.2200,0.0600,12,3,1
2016-02-18 13:00,0.547915,0.132984,0.2200,0.0600,13,3,1
2016-02-18 14:00,0.537118,0.101214,0.2200,0.0600,14,3,1
2016-02-18 15:00,0.527533,0.055302,0.2200,0.0600,15,3,1
2016-02-18 16:00,0.506724,0.011100,0.2200,0.0600,16,3,1
2016-02-18 17:00,0.492939,0.000000,0.3400,0.0600,17,3,1
2016-02-18 18:00,0.474733,0.000000,0.3400,0.0600,18,3,1
2016-02-18 19:00,0.428642,0.000000,0.3400,0.0600,19,3,1
2016-02-18 20:00,0.417419,0.000000,0.3400,0.0600,20,3,1
2016-02-18 21:00,0.368113,0.000000,0.3400,0.0600,21,3,1
2016-02-18 22:00,0.288133,0.000000,0.1600,0.0600,22,3,1
2016-02-18 23:00,0.238713,0.000000,0.1600,0.0600,23,3,1
2016-02-19 00:00,0.297888,0.000000,0.1600,0.0600,0,4,1
2016-02-19 01:00,0.349028,0.000000,0.1600,0.0600,1,4,1
2016-02-19 02:00,0.334849,0.000000,0.1600,0.0600,2,4,1
2016-02-19 03:00,0.341245,0.000000,0.1600,0.0600,3,4,1
2016-02-19 04:00,0.375903,0.000000,0.1600,0.0600,4,4,1
2016-02-19 05:00,0.373832,0.000000,0.1600,0.0600,5,4,1
2016-02-19 06:00,0.316617,0.000000,0.1600,0.0600,6,4,1
2016-02-19 07:00,0.407677,0.000106,0.2200,0.0600,7,4,1
2016-02-19 08:00,0.472030,0.014187,0.2200,0.0600,8,4,1
2016-02-19 09:00,0.506963,0.063395,0.2200,0.0600,9,4,1
2016-02-19 10:00,0.465185,0.113151,0.2200,0.0600,10,4,1
2016-02-19 11:00,0.474121,0.147149,0.2200,0.0600,11,4,1
2016-02-19 12:00,0.510568,0.158890,0.2200,0.0600,12,4,1
2016-02-19 13:00,0.529751,0.146548,0.2200,0.0600,13,4,1
2016-02-19 14:00,0.540275,0.112045,0.2200,0.0600,14,4,1
2016-02-19 15:00,0.506526,0.062039,0.2200,0.0600,15,4,1
2016-02-19 16:00,0.480977,0.013238,0.2200,0.0600,16,4,1
2016-02-19 17:00,0.460963,0.000057,0.3400,0.0600,17,4,1
2016-02-19 18:00,0.444135,0.000000,0.3400,0.0600,18,4,1
2016-02-19 19:00,0.414935,0.000000,0.3400,0.0600,19,4,1
2016-02-19 20:00,0.429024,0.000000,0.3400,0.0600,20,4,1
2016-02-19 21:00,0.360974,0.000000,0.3400,0.0600,21,4,1
2016-02-19 22:00,0.297635,0.000000,0.1600,0.0600,22,4,1
2016-02-19 23:00,0.239648,0.000000,0.1600,0.0600,23,4,1
2016-02-20 00:00,0.356079,0.000000,0.2000,0.0600,0,5,0
2016-02-20 01:00,0.386155,0.000000,0.2000,0.0600,1,5,0
2016-02-20 02:00,0.395016,0.000000,0.2000,0.0600,2,5,0
2016-02-20 03:00,0.413476,0.000000,0.2000,0.0600,3,5,0
2016-02-20 04:00,0.395673,0.000000,0.2000,0.0600,4,5,0
2016-02-20 05:00,0.441033,0.000000,0.2000,0.0600,5,5,0
2016-02-20 06:00,0.382980,0.000000,0.2000,0.0600,6,5,0
2016-02-20 07:00,0.434119,0.000164,0.2000,0.0600,7,5,0
2016-02-20 08:00,0.486004,0.015253,0.2000,0.0600,8,5,0
2016-02-20 09:00,0.511598,0.064305,0.2000,0.0600,9,5,0
2016-02-20 10:00,0.533862,0.113248,0.2000,0.0600,10,5,0
2016-02-20 11:00,0.557690,0.146576,0.2000,0.0600,11,5,0
2016-02-20 12:00,0.566918,0.158056,0.2000,0.0600,12,5,0
2016-02-20 13:00,0.594509,0.145933,0.2000,0.0600,13,5,0
2016-02-20 14:00,0.587182,0.112065,0.2000,0.0600,14,5,0
2016-02-20 15:00,0.544849,0.062846,0.2000,0.0600,15,5,0
2016-02-20 16:00,0.547423,0.014198,0.2000,0.0600,16,5,0
2016-02-20 17:00,0.513767,0.000112,0.2000,0.0600,17,5,0
2016-02-20 18:00,0.497622,0.000000,0.2000,0.0600,18,5,0
2016-02-20 19:00,0.480076,0.000000,0.2000,0.0600,19,5,0
2016-02-20 20:00,0.450836,0.000000,0.2000,0.0600,20,5,0
2016-02-20 21:00,0.402422,0.000000,0.2000,0.0600,21,5,0
2016-02-20 22:00,0.357207,0.000000,0.2000,0.0600,22,5,0
2016-02-20 23:00,0.320586,0.000000,0.2000,0.0600,23,5,0
2016-02-21 00:00,0.359208,0.000000,0.2000,0.0600,0,6,0
2016-02-21 01:00,0.391426,0.000000,0.2000,0.0600,1,6,0
2016-02-21 02:00,0.386366,0.000000,0.2000,0.0600,2,6,0
2016-02-21 03:00,0.355967,0.000000,0.2000,0.0600,3,6,0
2016-02-21 04:00,0.354614,0.000000,0.2000,0.0600,4,6,0
2016-02-21 05:00,0.412163,0.000000,0.2000,0.0600,5,6,0
2016-02-21 06:00,0.366349,0.000000,0.2000,0.0600,6,6,0
2016-02-21 07:00,0.457779,0.000165,0.2000,0.0600,7,6,0
2016-02-21 08:00,0.496045,0.012169,0.2000,0.0600,8,6,0
2016-02-21 09:00,0.533170,0.048562,0.2000,0.0600,9,6,0
2016-02-21 10:00,0.541787,0.084418,0.2000,0.0600,10,6,0
2016-02-21 11:00,0.547351,0.108751,0.2000,0.0600,11,6,0
2016-02-21 12:00,0.567163,0.117109,0.2000,0.0600,12,6,0
2016-02-21 13:00,0.567725,0.108236,0.2000,0.0600,13,6,0
2016-02-21 14:00,0.562512,0.083469,0.2000,0.0600,14,6,0
2016-02-21 15:00,0.534922,0.047386,0.2000,0.0600,15,6,0
2016-02-21 16:00,0.518297,0.011293,0.2000,0.0600,16,6,0
2016-02-21 17:00,0.524608,0.000123,0.2000,0.0600,17,6,0
2016-02-21 18:00,0.531898,0.000000,0.2000,0.0600,18,6,0
2016-02-21 19:00,0.510850,0.000000,0.2000,0.0600,19,6,0
2016-02-21 20:00,0.480958,0.000000,0.2000,0.0600,20,6,0
2016-02-21 21:00,0.397521,0.000000,0.2000,0.0600,21,6,0
2016-02-21 22:00,0.363289,0.000000,0.2000,0.0600,22,6,0
2016-02-21 23:00,0.337768,0.000000,0.2000,0.0600,23,6,0
2016-02-22 00:00,0.312670,0.000000,0.1600,0.0600,0,0,1
2016-02-22 01:00,0.342032,0.000000,0.1600,0.0600,1,0,1
2016-02-22 02:00,0.325423,0.000000,0.1600,0.0600,2,0,1
2016-02-22 03:00,0.319604,0.000000,0.1600,0.0600,3,0,1
2016-02-22 04:00,0.324634,0.000000,0.1600,0.0600,4,0,1
2016-02-22 05:00,0.394275,0.000000,0.1600,0.0600,5,0,1
2016-02-22 06:00,0.323110,0.000000,0.1600,0.0600,6,0,1
2016-02-22 07:00,0.415541,0.000269,0.2200,0.0600,7,0,1
2016-02-22 08:00,0.480520,0.017034,0.2200,0.0600,8,0,1
2016-02-22 09:00,0.527009,0.064540,0.2200,0.0600,9,0,1
2016-02-22 10:00,0.484918,0.110784,0.2200,0.0600,10,0,1
2016-02-22 11:00,0.499354,0.142062,0.2200,0.0600,11,0,1
2016-02-22 12:00,0.546873,0.152773,0.2200,0.0600,12,0,1
2016-02-22 13:00,0.551168,0.141333,0.2200,0.0600,13,0,1
2016-02-22 14:00,0.517320,0.109439,0.2200,0.0600,14,0,1
2016-02-22 15:00,0.475955,0.062863,0.2200,0.0600,15,0,1
2016-02-22 16:00,0.467685,0.015750,0.2200,0.0600,16,0,1
2016-02-22 17:00,0.448760,0.000210,0.3400,0.0600,17,0,1
2016-02-22 18:00,0.464588,0.000000,0.3400,0.0600,18,0,1
2016-02-22 19:00,0.465850,0.000000,0.3400,0.0600,19,0,1
2016-02-22 20:00,0.433355,0.000000,0.3400,0.0600,20,0,1
2016-02-22 21:00,0.348572,0.000000,0.3400,0.0600,21,0,1
2016-02-22 22:00,0.296620,0.000000,0.1600,0.0600,22,0,1
2016-02-22 23:00,0.264364,0.000000,0.1600,0.0600,23,0,1
2016-02-23 00:00,0.334238,0.000000,0.1600,0.0600,0,1,1
2016-02-23 01:00,0.368470,0.000000,0.1600,0.0600,1,1,1
2016-02-23 02:00,0.357518,0.000000,0.1600,0.0600,2,1,1
2016-02-23 03:00,0.360562,0.000000,0.1600,0.0600,3,1,1
2016-02-23 04:00,0.377950,0.000000,0.1600,0.0600,4,1,1
2016-02-23 05:00,0.390494,0.000000,0.1600,0.0600,5,1,1
2016-02-23 06:00,0.318016,0.000000,0.1600,0.0600,6,1,1
2016-02-23 07:00,0.396814,0.000330,0.2200,0.0600,7,1,1
2016-02-23 08:00,0.445639,0.018658,0.2200,0.0600,8,1,1
2016-02-23 09:00,0.497930,0.067310,0.2200,0.0600,9,1,1
2016-02-23 10:00,0.467159,0.114133,0.2200,0.0600,10,1,1
2016-02-23 11:00,0.474032,0.145697,0.2200,0.0600,11,1,1
2016-02-23 12:00,0.487940,0.156470,0.2200,0.0600,12,1,1
2016-02-23 13:00,0.508881,0.144884,0.2200,0.0600,13,1,1
2016-02-23 14:00,0.526559,0.112631,0.2200,0.0600,14,1,1
2016-02-23 15:00,0.480905,0.065430,0.2200,0.0600,15,1,1
2016-02-23 16:00,0.474445,0.017182,0.2200,0.0600,16,1,1
2016-02-23 17:00,0.455740,0.000264,0.3400,0.0600,17,1,1
2016-02-23 18:00,0.426417,0.000000,0.3400,0.0600,18,1,1
2016-02-23 19:00,0.418252,0.000000,0.3400,0.0600,19,1,1
2016-02-23 20:00,0.406281,0.000000,0.3400,0.0600,20,1,1
2016-02-23 21:00,0.329222,0.000000,0.3400,0.0600,21,1,1
2016-02-23 22:00,0.267557,0.000000,0.1600,0.0600,22,1,1
2016-02-23 23:00,0.214101,0.000000,0.1600,0.0600,23,1,1
2016-02-24 00:00,0.304741,0.000000,0.1600,0.0600,0,2,1
2016-02-24 01:00,0.313561,0.000000,0.1600,0.0600,1,2,1
2016-02-24 02:00,0.299592,0.000000,0.1600,0.0600,2,2,1
2016-02-24 03:00,0.282783,0.000000,0.1600,0.0600,3,2,1
2016-02-24 04:00,0.302104,0.000000,0.1600,0.0600,4,2,1
2016-02-24 05:00,0.328492,0.000000,0.1600,0.0600,5,2,1
2016-02-24 06:00,0.306938,0.000000,0.1600,0.0600,6,2,1
2016-02-24 07:00,0.417161,0.000279,0.2200,0.0600,7,2,1
2016-02-24 08:00,0.476076,0.014489,0.2200,0.0600,8,2,1
2016-02-24 09:00,0.505525,0.049900,0.2200,0.0600,9,2,1
2016-02-24 10:00,0.521838,0.083611,0.2200,0.0600,10,2,1
2016-02-24 11:00,0.514454,0.106263,0.2200,0.0600,11,2,1
2016-02-24 12:00,0.530889,0.113966,0.2200,0.0600,12,2,1
2016-02-24 13:00,0.544407,0.105618,0.2200,0.0600,13,2,1
2016-02-24 14:00,0.527872,0.082419,0.2200,0.0600,14,2,1
2016-02-24 15:00,0.530135,0.048401,0.2200,0.0600,15,2,1
2016-02-24 16:00,0.495375,0.013283,0.2200,0.0600,16,2,1
2016-02-24 17:00,0.518388,0.000227,0.3400,0.0600,17,2,1
2016-02-24 18:00,0.506225,0.000000,0.3400,0.0600,18,2,1
2016-02-24 19:00,0.498061,0.000000,0.3400,0.0600,19,2,1
2016-02-24 20:00,0.443144,0.000000,0.3400,0.0600,20,2,1
2016-02-24 21:00,0.334577,0.000000,0.3400,0.0600,21,2,1
2016-02-24 22:00,0.262392,0.000000,0.1600,0.0600,22,2,1
2016-02-24 23:00,0.227286,0.000000,0.1600,0.0600,23,2,1
2016-02-25 00:00,0.312940,0.000000,0.1600,0.0600,0,3,1
2016-02-25 01:00,0.312321,0.000000,0.1600,0.0600,1,3,1
2016-02-25 02:00,0.317922,0.000000,0.1600,0.0600,2,3,1
2016-02-25 03:00,0.330472,0.000000,0.1600,0.0600,3,3,1
2016-02-25 04:00,0.364205,0.000000,0.1600,0.0600,4,3,1
2016-02-25 05:00,0.401910,0.000000,0.1600,0.0600,5,3,1
2016-02-25 06:00,0.329200,0.000000,0.1600,0.0600,6,3,1
2016-02-25 07:00,0.399540,0.000498,0.2200,0.0600,7,3,1
2016-02-25 08:00,0.474189,0.024253,0.2200,0.0600,8,3,1
2016-02-25 09:00,0.492248,0.079936,0.2200,0.0600,9,3,1
2016-02-25 10:00,0.474727,0.132400,0.2200,0.0600,10,3,1
2016-02-25 11:00,0.478752,0.167540,0.2200,0.0600,11,3,1
2016-02-25 12:00,0.523426,0.179444,0.2200,0.0600,12,3,1
2016-02-25 13:00,0.557044,0.166436,0.2200,0.0600,13,3,1
2016-02-25 14:00,0.568488,0.130355,0.2200,0.0600,14,3,1
2016-02-25 15:00,0.535170,0.077352,0.2200,0.0600,15,3,1
2016-02-25 16:00,0.446087,0.022129,0.2200,0.0600,16,3,1
2016-02-25 17:00,0.487252,0.000410,0.3400,0.0600,17,3,1
2016-02-25 18:00,0.462447,0.000000,0.3400,0.0600,18,3,1
2016-02-25 19:00,0.479764,0.000000,0.3400,0.0600,19,3,1
2016-02-25 20:00,0.398017,0.000000,0.3400,0.0600,20,3,1
2016-02-25 21:00,0.348241,0.000000,0.3400,0.0600,21,3,1
2016-02-25 22:00,0.248165,0.000000,0.1600,0.0600,22,3,1
2016-02-25 23:00,0.194974,0.000000,0.1600,0.0600,23,3,1
2016-02-26 00:00,0.314668,0.000000,0.1600,0.0600,0,4,1
2016-02-26 01:00,0.306314,0.000000,0.1600,0.0600,1,4,1
2016-02-26 02:00,0.335540,0.000000,0.1600,0.0600,2,4,1
2016-02-26 03:00,0.339874,0.000000,0.1600,0.0600,3,4,1
2016-02-26 04:00,0.345309,0.000000,0.1600,0.0600,4,4,1
2016-02-26 05:00,0.364226,0.000000,0.1600,0.0600,5,4,1
2016-02-26 06:00,0.293519,0.000000,0.1600,0.0600,6,4,1
2016-02-26 07:00,0.388246,0.000421,0.2200,0.0600,7,4,1
2016-02-26 08:00,0.450759,0.019484,0.2200,0.0600,8,4,1
2016-02-26 09:00,0.486859,0.061597,0.2200,0.0600,9,4,1
2016-02-26 10:00,0.492122,0.100888,0.2200,0.0600,10,4,1
2016-02-26 11:00,0.529191,0.127122,0.2200,0.0600,11,4,1
2016-02-26 12:00,0.516649,0.135973,0.2200,0.0600,12,4,1
2016-02-26 13:00,0.566072,0.126213,0.2200,0.0600,13,4,1
2016-02-26 14:00,0.531655,0.099202,0.2200,0.0600,14,4,1
2016-02-26 15:00,0.543541,0.059458,0.2200,0.0600,15,4,1
2016-02-26 16:00,0.549594,0.017688,0.2200,0.0600,16,4,1
2016-02-26 17:00,0.509250,0.000349,0.3400,0.0600,17,4,1
2016-02-26 18:00,0.478129,0.000000,0.3400,0.0600,18,4,1
2016-02-26 19:00,0.464249,0.000000,0.3400,0.0600,19,4,1
2016-02-26 20:00,0.415404,0.000000,0.3400,0.0600,20,4,1
2016-02-26 21:00,0.357818,0.000000,0.3400,0.0600,21,4,1
2016-02-26 22:00,0.308360,0.000000,0.1600,0.0600,22,4,1
2016-02-26 23:00,0.266313,0.000000,0.1600,0.0600,23,4,1
2016-02-27 00:00,0.413778,0.000000,0.2000,0.0600,0,5,0
2016-02-27 01:00,0.406119,0.000000,0.2000,0.0600,1,5,0
2016-02-27 02:00,0.417759,0.000000,0.2000,0.0600,2,5,0
2016-02-27 03:00,0.417872,0.000000,0.2000,0.0600,3,5,0
2016-02-27 04:00,0.389962,0.000000,0.2000,0.0600,4,5,0
2016-02-27 05:00,0.443291,0.000000,0.2000,0.0600,5,5,0
2016-02-27 06:00,0.385564,0.000000,0.2000,0.0600,6,5,0
2016-02-27 07:00,0.475459,0.000486,0.2000,0.0600,7,5,0
2016-02-27 08:00,0.516597,0.021572,0.2000,0.0600,8,5,0
2016-02-27 09:00,0.534009,0.065561,0.2000,0.0600,9,5,0
2016-02-27 10:00,0.563750,0.106220,0.2000,0.0600,10,5,0
2016-02-27 11:00,0.532931,0.133282,0.2000,0.0600,11,5,0
2016-02-27 12:00,0.561452,0.142374,0.2000,0.0600,12,5,0
2016-02-27 13:00,0.573242,0.132250,0.2000,0.0600,13,5,0
2016-02-27 14:00,0.573937,0.104303,0.2000,0.0600,14,5,0
2016-02-27 15:00,0.526756,0.063120,0.2000,0.0600,15,5,0
2016-02-27 16:00,0.525812,0.019483,0.2000,0.0600,16,5,0
2016-02-27 17:00,0.537186,0.000404,0.2000,0.0600,17,5,0
2016-02-27 18:00,0.518725,0.000000,0.2000,0.0600,18,5,0
2016-02-27 19:00,0.475319,0.000000,0.2000,0.0600,19,5,0
2016-02-27 20:00,0.443108,0.000000,0.2000,0.0600,20,5,0
2016-02-27 21:00,0.425473,0.000000,0.2000,0.0600,21,5,0
2016-02-27 22:00,0.364049,0.000000,0.2000,0.0600,22,5,0
2016-02-27 23:00,0.304493,0.000000,0.2000,0.0600,23,5,0
2016-02-28 00:00,0.422627,0.000000,0.2000,0.0600,0,6,0
2016-02-28 01:00,0.404256,0.000000,0.2000,0.0600,1,6,0
2016-02-28 02:00,0.392557,0.000000,0.2000,0.0600,2,6,0
2016-02-28 03:00,0.422212,0.000000,0.2000,0.0600,3,6,0
2016-02-28 04:00,0.414603,0.000000,0.2000,0.0600,4,6,0
2016-02-28 05:00,0.456124,0.000000,0.2000,0.0600,5,6,0
2016-02-28 06:00,0.359595,0.000000,0.2000,0.0600,6,6,0
2016-02-28 07:00,0.420610,0.000509,0.2000,0.0600,7,6,0
2016-02-28 08:00,0.488467,0.021884,0.2000,0.0600,8,6,0
2016-02-28 09:00,0.492261,0.064065,0.2000,0.0600,9,6,0
2016-02-28 10:00,0.495069,0.102707,0.2000,0.0600,10,6,0
2016-02-28 11:00,0.545840,0.128348,0.2000,0.0600,11,6,0
2016-02-28 12:00,0.551678,0.136923,0.2000,0.0600,12,6,0
2016-02-28 13:00,0.571090,0.127274,0.2000,0.0600,13,6,0
2016-02-28 14:00,0.558413,0.100710,0.2000,0.0600,14,6,0
2016-02-28 15:00,0.569817,0.061512,0.2000,0.0600,15,6,0
2016-02-28 16:00,0.531874,0.019659,0.2000,0.0600,16,6,0
2016-02-28 17:00,0.525719,0.000424,0.2000,0.0600,17,6,0
2016-02-28 18:00,0.521127,0.000000,0.2000,0.0600,18,6,0
2016-02-28 19:00,0.517021,0.000000,0.2000,0.0600,19,6,0
2016-02-28 20:00,0.460604,0.000000,0.2000,0.0600,20,6,0
2016-02-28 21:00,0.401676,0.000000,0.2000,0.0600,21,6,0
2016-02-28 22:00,0.331162,0.000000,0.2000,0.0600,22,6,0
2016-02-28 23:00,0.273611,0.000000,0.2000,0.0600,23,6,0
2016-02-29 00:00,0.295870,0.000000,0.1600,0.0600,0,0,1
2016-02-29 01:00,0.326527,0.000000,0.1600,0.0600,1,0,1
2016-02-29 02:00,0.299157,0.000000,0.1600,0.0600,2,0,1
2016-02-29 03:00,0.313698,0.000000,0.1600,0.0600,3,0,1
2016-02-29 04:00,0.349508,0.000000,0.1600,0.0600,4,0,1
2016-02-29 05:00,0.331720,0.000000,0.1600,0.0600,5,0,1
2016-02-29 06:00,0.275021,0.000000,0.1600,0.0600,6,0,1
2016-02-29 07:00,0.380920,0.000643,0.2200,0.0600,7,0,1
2016-02-29 08:00,0.470994,0.026928,0.2200,0.0600,8,0,1
2016-02-29 09:00,0.485357,0.076078,0.2200,0.0600,9,0,1
2016-02-29 10:00,0.444442,0.120725,0.2200,0.0600,10,0,1
2016-02-29 11:00,0.502709,0.150261,0.2200,0.0600,11,0,1
2016-02-29 12:00,0.525204,0.160089,0.2200,0.0600,12,0,1
2016-02-29 13:00,0.565869,0.148905,0.2200,0.0600,13,0,1
2016-02-29 14:00,0.543653,0.118202,0.2200,0.0600,14,0,1
2016-02-29 15:00,0.532201,0.072841,0.2200,0.0600,15,0,1
2016-02-29 16:00,0.511835,0.024059,0.2200,0.0600,16,0,1
2016-02-29 17:00,0.519755,0.000536,0.3400,0.0600,17,0,1
2016-02-29 18:00,0.495118,0.000000,0.3400,0.0600,18,0,1
2016-02-29 19:00,0.469797,0.000000,0.3400,0.0600,19,0,1
2016-02-29 20:00,0.434294,0.000000,0.3400,0.0600,20,0,1
2016-02-29 21:00,0.362692,0.000000,0.3400,0.0600,21,0,1
2016-02-29 22:00,0.291495,0.000000,0.1600,0.0600,22,0,1
2016-02-29 23:00,0.252109,0.000000,0.1600,0.0600,23,0,1
2016-03-01 00:00,0.340316,0.000000,0.1600,0.0600,0,1,1
2016-03-01 01:00,0.336340,0.000000,0.1600,0.0600,1,1,1
2016-03-01 02:00,0.363531,0.000000,0.1600,0.0600,2,1,1
2016-03-01 03:00,0.371372,0.000000,0.1600,0.0600,3,1,1
2016-03-01 04:00,0.344308,0.000000,0.1600,0.0600,4,1,1
2016-03-01 05:00,0.388988,0.000000,0.1600,0.0600,5,1,1
2016-03-01 06:00,0.355028,0.000000,0.1600,0.0600,6,1,1
2016-03-01 07:00,0.431379,0.000652,0.2200,0.0600,7,1,1
2016-03-01 08:00,0.492446,0.026731,0.2200,0.0600,8,1,1
2016-03-01 09:00,0.501405,0.073013,0.2200,0.0600,9,1,1
